Numero de iteraciones,Numero de capas,Neuronas por capa,Tasa de aprendizaje,Grado de Confianza,Minimo del error promedio en entrenamiento,Maximo del error promedio en entrenamiento,Falsos positivos entrenamiento,Falsos negativos en el entrenamiento,Minimo del error promedio en pruebas,Maximo del error promedio en pruebas,Falsos negativos en pruebas,Falsos positivos en pruebas
2000,3,[2-3-1],0.01,0.8,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
2000,3,[2-3-1],0.01,0.7,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
2000,3,[2-3-1],0.01,0.6,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
2000,3,[2-3-1],0.01,0.5,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
2000,3,[2-3-1],0.001,0.9,0.21886450147712017,0.24968202121208574,0,39,0.23206951452740893,0.24948294950597946,11,0
2000,3,[2-3-1],0.001,0.8,0.21886450147712017,0.24968202121208574,0,39,0.23206951452740893,0.24948294950597946,11,0
2000,3,[2-3-1],0.001,0.7,0.21886450147712017,0.24968202121208574,0,39,0.23206951452740893,0.24948294950597946,11,0
2000,3,[2-3-1],0.001,0.6,0.21886450147712017,0.24968202121208574,0,39,0.23206951452740893,0.24948294950597946,11,0
2000,3,[2-3-1],0.001,0.5,0.21886450147712017,0.24968202121208574,0,39,0.23206951452740893,0.24948294950597946,11,0
4000,3,[2-3-1],0.1,0.9,0.22028853869100176,0.24567616409579315,0,39,0.23201418684051872,0.24675387037174618,11,0
4000,3,[2-3-1],0.1,0.8,0.22028853869100176,0.24567616409579315,0,39,0.23201418684051872,0.24675387037174618,11,0
4000,3,[2-3-1],0.1,0.7,0.22028853869100176,0.24567616409579315,0,39,0.23201418684051872,0.24675387037174618,11,0
4000,3,[2-3-1],0.1,0.6,0.22028853869100176,0.24567616409579315,0,39,0.23201418684051872,0.24675387037174618,11,0
4000,3,[2-3-1],0.1,0.5,0.22028853869100176,0.24567616409579315,0,39,0.23201418684051872,0.24675387037174618,11,0
4000,3,[2-3-1],0.01,0.9,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
4000,3,[2-3-1],0.01,0.8,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
4000,3,[2-3-1],0.01,0.7,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
4000,3,[2-3-1],0.01,0.6,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
4000,3,[2-3-1],0.01,0.5,0.21900300448281093,0.24708071954224334,0,39,0.23206477351300878,0.24547691399307373,11,0
4000,3,[2-3-1],0.001,0.9,0.21886450147712017,0.24968202121208574,0,39,0.23206951452740893,0.24948294950597946,11,0
4000,3,[2-3-1],0.001,0.8,0.21886450147712017,0.24968202121208574,0,39,0.23206951452740893,0.24948294950597946,11,0
